"Name","Price","ProducerName","MPN","RamType","Size","Clock","Sticks","ProductPage"
"G.Skill Ripjaws V DDR4-2666 16GB",0,"G.Skill","F4-2666C15D-16GVS","DDR4-2666","16 GB",2666,2,""
"G.Skill Ripjaws V DDR4-2666 16GB",0,"G.Skill","F4-2666C15D-16GVB","DDR4-2666","16 GB",2666,2,""
"G.Skill Ripjaws V DDR4-2666 32GB",0,"G.Skill","F4-2666C15Q-32GVR","DDR4-2666","32 GB",2666,4,""
"G.Skill Ripjaws V DDR4-2666 32GB",0,"G.Skill","F4-2666C15D-32GVR","DDR4-2666","32 GB",2666,2,""
"G.Skill Ripjaws V DDR4-2666 64GB",0,"G.Skill","F4-2666C15Q-64GVR","DDR4-2666","64 GB",2666,4,""
"G.Skill Ripjaws V DDR4-2666 8GB",0,"G.Skill","F4-2666C15D-8GVR","DDR4-2666","8 GB",2666,2,""
"G.Skill Ripjaws V DDR4-2800 16GB",0,"G.Skill","F4-2800C15S-16GVR","DDR4-2800","16 GB",2800,1,""
"G.Skill Ripjaws V DDR4-2800 16GB",0,"G.Skill","F4-2800C16D-16GVG","DDR4-2800","16 GB",2800,2,""
"G.Skill Ripjaws V DDR4-2800 16GB",0,"G.Skill","F4-2800C15D-16GVSB","DDR4-2800","16 GB",2800,2,""
"G.Skill Ripjaws V DDR4-2800 16GB",0,"G.Skill","F4-2800C15D-16GVRB","DDR4-2800","16 GB",2800,2,""
"G.Skill Ripjaws V DDR4-2800 16GB",0,"G.Skill","F4-2800C15Q-16GVRB","DDR4-2800","16 GB",2800,4,""
"G.Skill Ripjaws V DDR4-2800 16GB",0,"G.Skill","F4-2800C15D-16GVR","DDR4-2800","16 GB",2800,2,""
"G.Skill Ripjaws V DDR4-2800 16GB",0,"G.Skill","F4-2800C15Q-16GVR","DDR4-2800","16 GB",2800,4,""
"G.Skill Ripjaws V DDR4-2800 32GB",0,"G.Skill","F4-2800C15Q-32GVRB","DDR4-2800","32 GB",2800,4,""
"G.Skill Ripjaws V DDR4-2800 32GB",0,"G.Skill","F4-2800C14D-32GVK","DDR4-2800","32 GB",2800,2,""
"G.Skill Ripjaws V DDR4-2800 32GB",0,"G.Skill","F4-2800C15D-32GVR","DDR4-2800","32 GB",2800,2,""
"G.Skill Ripjaws V DDR4-2800 32GB",0,"G.Skill","F4-2800C15Q-32GVR","DDR4-2800","32 GB",2800,4,""
"G.Skill Ripjaws V DDR4-2800 64GB",0,"G.Skill","F4-2800C14Q-64GVK","DDR4-2800","64 GB",2800,4,""
"G.Skill Ripjaws V DDR4-2800 64GB",0,"G.Skill","F4-2800C15Q-64GVR","DDR4-2800","64 GB",2800,4,""
"G.Skill Ripjaws V DDR4-2800 8GB",0,"G.Skill","F4-2800C17S-8GVR","DDR4-2800","8 GB",2800,1,""
"G.Skill Ripjaws V DDR4-2800 8GB",0,"G.Skill","F4-2800C15D-8GVRB","DDR4-2800","8 GB",2800,2,""
"G.Skill Ripjaws V DDR4-2800 8GB",0,"G.Skill","F4-2800C15D-8GVR","DDR4-2800","8 GB",2800,2,""
"G.Skill Ripjaws V DDR4-3000 128GB",0,"G.Skill","F4-3000C14Q2-128GVKD","DDR4-3000","128 GB",3000,8,""
"G.Skill Ripjaws V DDR4-3000 128GB",0,"G.Skill","F4-3000C14Q2-128GVRD","DDR4-3000","128 GB",3000,8,""
"G.Skill Ripjaws V DDR4-3000 16GB",0,"G.Skill","F4-3000C15Q-16GVR","DDR4-3000","16 GB",3000,4,""
"G.Skill Ripjaws V DDR4-3000 16GB",0,"G.Skill","F4-3000C15Q-16GVRB","DDR4-3000","16 GB",3000,4,""
"G.Skill Ripjaws V DDR4-3000 16GB",0,"G.Skill","F4-3000C15D-16GVR","DDR4-3000","16 GB",3000,2,""
"G.Skill Ripjaws V DDR4-3000 16GB",0,"G.Skill","F4-3000C15D-16GVRB","DDR4-3000","16 GB",3000,2,""
"G.Skill Ripjaws V DDR4-3000 16GB",0,"G.Skill","F4-3000C15D-16GVS","DDR4-3000","16 GB",3000,2,""
"G.Skill Ripjaws V DDR4-3000 16GB",0,"G.Skill","F4-3000C14D-16GVK","DDR4-3000","16 GB",3000,2,""
"G.Skill Ripjaws V DDR4-3000 16GB",0,"G.Skill","F4-3000C14D-16GVR","DDR4-3000","16 GB",3000,2,""
"G.Skill Ripjaws V DDR4-3000 16GB",0,"G.Skill","F4-3000C15S-16GVR","DDR4-3000","16 GB",3000,1,""
"G.Skill Ripjaws V DDR4-3000 16GB",79.78,"G.Skill","F4-3000C15D-16GVKB","DDR4-3000","16 GB",3000,2,"https://www.amazon.ca/G-SKILL-F4-3000C15D-16GVKB-Ripjaws-288-PinDDR4-3000MHz-Classic/dp/B01MA37COX?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01MA37COX"
"G.Skill Ripjaws V DDR4-3000 32GB",0,"G.Skill","F4-3000C15Q-32GVRB","DDR4-3000","32 GB",3000,4,""
"G.Skill Ripjaws V DDR4-3000 32GB",0,"G.Skill","F4-3000C14Q-32GVK","DDR4-3000","32 GB",3000,4,""
"G.Skill Ripjaws V DDR4-3000 32GB",0,"G.Skill","F4-3000C14Q-32GVR","DDR4-3000","32 GB",3000,4,""
"G.Skill Ripjaws V DDR4-3000 32GB",0,"G.Skill","F4-3000C14D-32GVK","DDR4-3000","32 GB",3000,2,""
"G.Skill Ripjaws V DDR4-3000 32GB",0,"G.Skill","F4-3000C14D-32GVR","DDR4-3000","32 GB",3000,2,""
"G.Skill Ripjaws V DDR4-3000 32GB",164.65,"G.Skill","F4-3000C15Q-32GVR","DDR4-3000","32 GB",3000,4,"https://www.amazon.ca/G-SKILL-F4-3000C15Q-32GVR-Ripjaws-288-PinDDR4-3000MHz-Crimson/dp/B013Q4OGFG?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B013Q4OGFG"
"G.Skill Ripjaws V DDR4-3000 64GB",0,"G.Skill","F4-3000C14Q2-64GVK","DDR4-3000","64 GB",3000,8,""
"G.Skill Ripjaws V DDR4-3000 64GB",0,"G.Skill","F4-3000C15Q2-64GVR","DDR4-3000","64 GB",3000,8,""
"G.Skill Ripjaws V DDR4-3000 64GB",0,"G.Skill","F4-3000C15Q-64GVR","DDR4-3000","64 GB",3000,4,""
"G.Skill Ripjaws V DDR4-3000 64GB",0,"G.Skill","F4-3000C14Q-64GVR","DDR4-3000","64 GB",3000,4,""
"G.Skill Ripjaws V DDR4-3000 64GB",0,"G.Skill","F4-3000C14Q-64GVK","DDR4-3000","64 GB",3000,4,""
"G.Skill Ripjaws V DDR4-3000 8GB",0,"G.Skill","F4-3000C15D-8GVR","DDR4-3000","8 GB",3000,2,""
"G.Skill Ripjaws V DDR4-3000 8GB",0,"G.Skill","F4-3000C15D-8GVRB","DDR4-3000","8 GB",3000,2,""
"G.Skill Ripjaws V DDR4-3200 16GB",0,"G.Skill","F4-3200C16Q-16GVK","DDR4-3200","16 GB",3200,4,""
"G.Skill Ripjaws V DDR4-3200 16GB",0,"G.Skill","F4-3200C16Q-16GVKB","DDR4-3200","16 GB",3200,4,""
"G.Skill Ripjaws V DDR4-3200 16GB",0,"G.Skill","F4-3200C16S-16GVK","DDR4-3200","16 GB",3200,1,""
"G.Skill Ripjaws V DDR4-3200 32GB",0,"G.Skill","F4-3200C16Q-32GVKB","DDR4-3200","32 GB",3200,4,""
"G.Skill Ripjaws V DDR4-3200 32GB",0,"G.Skill","F4-3200C14Q-32GVK","DDR4-3200","32 GB",3200,4,""
"G.Skill Ripjaws V DDR4-3200 32GB",0,"G.Skill","F4-3200C14Q-32GVR","DDR4-3200","32 GB",3200,4,""
"G.Skill Ripjaws V DDR4-3200 32GB",0,"G.Skill","F4-3200C15Q-32GVK","DDR4-3200","32 GB",3200,4,""
"G.Skill Ripjaws V DDR4-3200 32GB",208.9,"G.Skill","F4-3200C15Q-32GVR","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/G-SKILL-F4-3200C15Q-32GVR-Ripjaws-288-PinDDR4-3200MHz-Crimson/dp/B01C6XPXUU?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01C6XPXUU"
"G.Skill Ripjaws V DDR4-3200 64GB",0,"G.Skill","F4-3200C16Q2-64GVR","DDR4-3200","64 GB",3200,8,""
"G.Skill Ripjaws V DDR4-3200 64GB",0,"G.Skill","F4-3200C15Q2-64GVR","DDR4-3200","64 GB",3200,8,""
"G.Skill Ripjaws V DDR4-3200 64GB",0,"G.Skill","F4-3200C14Q2-64GVK","DDR4-3200","64 GB",3200,8,""
"G.Skill Ripjaws V DDR4-3200 64GB",0,"G.Skill","F4-3200C15Q-64GVR","DDR4-3200","64 GB",3200,4,""
"G.Skill Ripjaws V DDR4-3200 8GB",0,"G.Skill","F4-3200C16D-8GVKB","DDR4-3200","8 GB",3200,2,""
"G.Skill Ripjaws V DDR4-3333 16GB",0,"G.Skill","F4-3333C16D-16GVK","DDR4-3333","16 GB",3333,2,""
"G.Skill Ripjaws V DDR4-3333 16GB",0,"G.Skill","F4-3333C16D-16GVR","DDR4-3333","16 GB",3333,2,""
"G.Skill Ripjaws V DDR4-3333 32GB",0,"G.Skill","F4-3333C16D-32GVK","DDR4-3333","32 GB",3333,2,""
"G.Skill Ripjaws V DDR4-3333 32GB",0,"G.Skill","F4-3333C16Q-32GVK","DDR4-3333","32 GB",3333,4,""
"G.Skill Ripjaws V DDR4-3333 32GB",0,"G.Skill","F4-3333C16Q-32GVR","DDR4-3333","32 GB",3333,4,""
"G.Skill Ripjaws V DDR4-3333 64GB",0,"G.Skill","F4-3333C16Q-64GVK","DDR4-3333","64 GB",3333,4,""
"G.Skill Ripjaws V DDR4-3333 64GB",0,"G.Skill","F4-3333C16Q-64GVR","DDR4-3333","64 GB",3333,4,""
"G.Skill Ripjaws V DDR4-3400 32GB",0,"G.Skill","F4-3400C16Q-32GVK","DDR4-3400","32 GB",3400,4,""
"G.Skill Ripjaws V DDR4-3400 64GB",0,"G.Skill","F4-3400C16Q-64GVK","DDR4-3400","64 GB",3400,4,""
"G.Skill Ripjaws V DDR4-3466 16GB",0,"G.Skill","F4-3466C16Q-16GVK","DDR4-3466","16 GB",3466,4,""
"G.Skill Ripjaws V DDR4-3466 32GB",0,"G.Skill","F4-3466C16Q-32GVK","DDR4-3466","32 GB",3466,4,""
"G.Skill Ripjaws V DDR4-3466 32GB",0,"G.Skill","F4-3466C16Q-32GVR","DDR4-3466","32 GB",3466,4,""
"G.Skill Ripjaws V DDR4-3466 8GB",0,"G.Skill","F4-3466C16D-8GVK","DDR4-3466","8 GB",3466,2,""
"G.Skill Ripjaws V DDR4-3600 16GB",0,"G.Skill","F4-3600C17Q-16GVK","DDR4-3600","16 GB",3600,4,""
"G.Skill Ripjaws V DDR4-3600 32GB",0,"G.Skill","F4-3600C17Q-32GVK","DDR4-3600","32 GB",3600,4,""
"G.Skill Ripjaws V DDR4-3600 8GB",0,"G.Skill","F4-3600C17D-8GVK","DDR4-3600","8 GB",3600,2,""
"G.Skill Ripjaws V DDR4-3733 8GB",0,"G.Skill","F4-3733C17D-8GVK","DDR4-3733","8 GB",3733,2,""
"G.Skill Ripjaws V DDR4-3866 8GB",0,"G.Skill","F4-3866C18D-8GVK","DDR4-3866","8 GB",3866,2,""
"G.Skill Ripjaws V DDR4-4000 8GB",0,"G.Skill","F4-4000C19D-8GVK","DDR4-4000","8 GB",4000,2,""
"G.Skill RipJaws V Series",0,"G.Skill","F4-3200C16S-32GVK","DDR4-3200","32 GB",3200,1,""
"G.Skill RipJaws V Series",0,"G.Skill","F4-3200C16Q-128GVK","DDR4-3200","128 GB",3200,4,""
"G.Skill RipJaws V Series",0,"G.Skill","F4-2666C18Q-128GVK","DDR4-2666","128 GB",2666,4,""
"G.Skill RipJaws V Series",0,"G.Skill","F4-2666C18D-64GVK","DDR4-2666","64 GB",2666,2,""
"G.Skill RipJaws V Series",0,"G.Skill","F4-2666C18S-32GVK","DDR4-2666","32 GB",2666,1,""
"G.Skill RipJaws V Series",119.68,"G.Skill","F4-3000C15D-32GVR","DDR4-3000","32 GB",3000,2,"https://www.amazon.ca/dp/B01B3T4A3Y?tag=pckombo04b-20&linkCode=osi&th=1&psc=1"
"G.Skill RipJaws V Series black",0,"G.Skill","F4-3000C15D-16GVGB","DDR4-3000","16 GB",3000,2,""
"G.Skill RipJaws-X DDR3-1333 CL9",0,"G. Skill","F3-10666CL9S-8GBXL","DDR3-1333","8 GB",1333,1,""
"G.Skill Ripjaws-X DDR3-1600 CL9",36.26,"G. Skill","F3-12800CL9D-8GBXL","DDR3-1600","8 GB",1600,2,"https://www.amazon.ca/G-SKILL-F3-12800CL9D-8GBXL-Ripjaws-240-Pin-DDR3-1600MHz/dp/B004I763AW?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B004I763AW"
"G.Skill Ripjaws-X DDR3-2400 CL11",0,"G. Skill","F3-2400C11Q-32GXM","DDR3-2400","32 GB",2400,4,""
"G.Skill Sniper X Series",0,"G.Skill","F4-3200C16Q-64GSXWB","DDR4-3200","64 GB",3200,4,""
"G.Skill Sniper X Series",0,"G.Skill","F4-3200C16Q-64GSXKB","DDR4-3200","64 GB",3200,4,""
"G.Skill Sniper X Series",156.67,"G.Skill","F4-3200C16Q-32GSXFB","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/G-SKILL-F4-3200C16Q-32GSXFB-288-Pin-PC4-25600-Desktop/dp/B079ZM22V7?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B079ZM22V7"
"G.Skill Sniper X Series",170.37,"G.Skill","F4-3200C16Q-32GSXWB","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/G-SKILL-F4-3200C16Q-32GSXWB-288-Pin-PC4-25600-Desktop/dp/B079ZM4N7X?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B079ZM4N7X"
"G.Skill Sniper X Series",175.19,"G.Skill","F4-3200C16Q-32GSXKB","DDR4-3200","32 GB",3200,4,"https://www.amazon.ca/G-SKILL-F4-3200C16Q-32GSXKB-288-Pin-PC4-25600-Desktop/dp/B079ZMP7ZT?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B079ZMP7ZT"
"G.Skill Trident Z",0,"G.Skill","F4-3200C16D-32GTZKW","DDR4-3200","32 GB",3200,2,""
"G.Skill Trident Z DDR4-2800 32GB",0,"G.Skill","F4-2800C14D-32GTZ","DDR4-2800","32 GB",2800,2,""
"G.Skill Trident Z DDR4-2800 8GB",0,"G.Skill","F4-2800C15D-8GTZB","DDR4-2800","8 GB",2800,2,""
"G.Skill Trident Z DDR4-2800 CL14",0,"G. Skill","F4-2800C14D-32GTZ","DDR4-2800","32 GB",2800,1,""
"G.Skill Trident Z DDR4-2800 CL15",0,"G. Skill","F4-2800C15D-16GTZB","DDR4-2800","16 GB",2800,2,""
"G.Skill Trident Z DDR4-3000 16GB",0,"G.Skill","F4-3000C15D-16GTZ","DDR4-3000","16 GB",3000,2,""
"G.Skill Trident Z DDR4-3000 16GB",0,"G.Skill","F4-3000C15D-16GTZB","DDR4-3000","16 GB",3000,2,""
"G.Skill Trident Z DDR4-3000 32GB",0,"G.Skill","F4-3000C14Q-32GTZ","DDR4-3000","32 GB",3000,4,""
"G.Skill Trident Z DDR4-3000 64GB",0,"G.Skill","F4-3000C14Q2-64GTZ","DDR4-3000","64 GB",3000,8,""
"G.Skill Trident Z DDR4-3000 8GB",0,"G.Skill","F4-3000C15D-8GTZ","DDR4-3000","8 GB",3000,2,""
"G.Skill Trident Z DDR4-3000 CL15",0,"G. Skill","F4-3000C15D-32GTZ","DDR4-3000","32 GB",3000,1,""
"G.Skill Trident Z DDR4-3000 CL15",0,"G. Skill","F4-3000C15D-8GTZB","DDR4-3000","8 GB",3000,2,""
"G.Skill Trident Z DDR4-3200 128GB",0,"G.Skill","F4-3200C16Q2-128GTZ","DDR4-3200","128 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 128GB",0,"G.Skill","F4-3200C16Q2-128GTZKW","DDR4-3200","128 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 128GB",0,"G.Skill","F4-3200C16Q2-128GTZSK","DDR4-3200","128 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 128GB",0,"G.Skill","F4-3200C15Q2-128GTZ","DDR4-3200","128 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 128GB",0,"G.Skill","F4-3200C15Q2-128GTZSW","DDR4-3200","128 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 128GB",0,"G.Skill","F4-3200C14Q2-128GTZSW","DDR4-3200","128 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 16GB",0,"G.Skill","F4-3200C16Q-16GTZ","DDR4-3200","16 GB",3200,4,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C16Q-32GTZ","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C16Q-32GTZB","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C14Q-32GTZ","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C15Q-32GTZ","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C16Q-32GTZKW","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C16Q-32GTZKY","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C16Q-32GTZKO","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C16Q-32GTZSW","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C16Q-32GTZSK","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C15Q-32GTZSW","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z DDR4-3200 32GB",0,"G.Skill","F4-3200C14Q-32GTZSW","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z DDR4-3200 64GB",0,"G.Skill","F4-3200C14Q2-64GTZ","DDR4-3200","64 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 64GB",0,"G.Skill","F4-3200C16Q2-64GTZB","DDR4-3200","64 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 64GB",0,"G.Skill","F4-3200C16Q2-64GTZKW","DDR4-3200","64 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 64GB",0,"G.Skill","F4-3200C16Q2-64GTZKY","DDR4-3200","64 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 64GB",0,"G.Skill","F4-3200C16Q2-64GTZKO","DDR4-3200","64 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 64GB",0,"G.Skill","F4-3200C16Q2-64GTZSW","DDR4-3200","64 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 64GB",0,"G.Skill","F4-3200C16Q2-64GTZSK","DDR4-3200","64 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 64GB",0,"G.Skill","F4-3200C15Q2-64GTZ","DDR4-3200","64 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 64GB",0,"G.Skill","F4-3200C15Q2-64GTZSW","DDR4-3200","64 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 64GB",0,"G.Skill","F4-3200C14Q2-64GTZSW","DDR4-3200","64 GB",3200,8,""
"G.Skill Trident Z DDR4-3200 64GB",0,"G.Skill","F4-3200C16Q-64GTZKY","DDR4-3200","64 GB",3200,4,""
"G.Skill Trident Z DDR4-3200 8GB",0,"G.Skill","F4-3200C16D-8GTZB","DDR4-3200","8 GB",3200,2,""
"G.Skill Trident Z DDR4-3200 CL16",0,"G. Skill","F4-3200C16Q-32GTZB","DDR4-3200","32 GB",3200,4,""
"G.Skill Trident Z DDR4-3200 CL16",0,"G. Skill","F4-3200C16D-8GTZB","DDR4-3200","8 GB",3200,2,""
"G.Skill Trident Z DDR4-3300 128GB",0,"G.Skill","F4-3300C16Q2-128GTZSW","DDR4-3300","128 GB",3300,8,""
"G.Skill Trident Z DDR4-3300 32GB",0,"G.Skill","F4-3300C16Q-32GTZ","DDR4-3300","32 GB",3300,4,""
"G.Skill Trident Z DDR4-3300 32GB",0,"G.Skill","F4-3300C16Q-32GTZSW","DDR4-3300","32 GB",3300,4,""
"G.Skill Trident Z DDR4-3300 32GB",0,"G.Skill","F4-3300C16Q-32GTZKW","DDR4-3300","32 GB",3300,4,""
"G.Skill Trident Z DDR4-3300 64GB",0,"G.Skill","F4-3300C16Q2-64GTZ","DDR4-3300","64 GB",3300,8,""
"G.Skill Trident Z DDR4-3300 64GB",0,"G.Skill","F4-3300C16Q2-64GTZSW","DDR4-3300","64 GB",3300,8,""
"G.Skill Trident Z DDR4-3300 64GB",0,"G.Skill","F4-3300C16Q2-64GTZKW","DDR4-3300","64 GB",3300,8,""
"G.Skill Trident Z DDR4-3300 64GB",0,"G.Skill","F4-3300C16Q-64GTZ","DDR4-3300","64 GB",3300,4,""
"G.Skill Trident Z DDR4-3300 64GB",0,"G.Skill","F4-3300C16Q-64GTZSW","DDR4-3300","64 GB",3300,4,""
"G.Skill Trident Z DDR4-3300 64GB",0,"G.Skill","F4-3300C16Q-64GTZKW","DDR4-3300","64 GB",3300,4,""
"G.Skill Trident Z DDR4-3333 128GB",0,"G.Skill","F4-3333C16Q2-128GTZB","DDR4-3333","128 GB",3333,8,""
"G.Skill Trident Z DDR4-3333 16GB",0,"G.Skill","F4-3333C16D-16GTZ","DDR4-3333","16 GB",3333,2,""
"G.Skill Trident Z DDR4-3333 16GB",0,"G.Skill","F4-3333C16D-16GTZB","DDR4-3333","16 GB",3333,2,""
"G.Skill Trident Z DDR4-3333 16GB",0,"G.Skill","F4-3333C16D-16GTZKW","DDR4-3333","16 GB",3333,2,""
"G.Skill Trident Z DDR4-3333 16GB",0,"G.Skill","F4-3333C16D-16GTZSW","DDR4-3333","16 GB",3333,2,""
"G.Skill Trident Z DDR4-3333 16GB",0,"G.Skill","F4-3333C16D-16GTZSK","DDR4-3333","16 GB",3333,2,""
"G.Skill Trident Z DDR4-3333 32GB",0,"G.Skill","F4-3333C16D-32GTZ","DDR4-3333","32 GB",3333,2,""
"G.Skill Trident Z DDR4-3333 32GB",0,"G.Skill","F4-3333C16Q-32GTZ","DDR4-3333","32 GB",3333,4,""
"G.Skill Trident Z DDR4-3333 32GB",0,"G.Skill","F4-3333C16Q-32GTZB","DDR4-3333","32 GB",3333,4,""
"G.Skill Trident Z DDR4-3333 32GB",0,"G.Skill","F4-3333C16Q-32GTZSW","DDR4-3333","32 GB",3333,4,""
"G.Skill Trident Z DDR4-3333 32GB",0,"G.Skill","F4-3333C16Q-32GTZKW","DDR4-3333","32 GB",3333,4,""
"G.Skill Trident Z DDR4-3333 32GB",0,"G.Skill","F4-3333C16D-32GTZB","DDR4-3333","32 GB",3333,2,""
"G.Skill Trident Z DDR4-3333 32GB",0,"G.Skill","F4-3333C16D-32GTZSW","DDR4-3333","32 GB",3333,2,""
"G.Skill Trident Z DDR4-3333 64GB",0,"G.Skill","F4-3333C16Q2-64GTZB","DDR4-3333","64 GB",3333,8,""
"G.Skill Trident Z DDR4-3333 64GB",0,"G.Skill","F4-3333C16Q2-64GTZSW","DDR4-3333","64 GB",3333,8,""
"G.Skill Trident Z DDR4-3333 64GB",0,"G.Skill","F4-3333C16Q-64GTZ","DDR4-3333","64 GB",3333,4,""
"G.Skill Trident Z DDR4-3400 16GB",0,"G.Skill","F4-3400C16D-16GTZ","DDR4-3400","16 GB",3400,2,""
"G.Skill Trident Z DDR4-3400 32GB",0,"G.Skill","F4-3400C16Q-32GTZ","DDR4-3400","32 GB",3400,4,""
"G.Skill Trident Z DDR4-3400 32GB",0,"G.Skill","F4-3400C16Q-32GTZSW","DDR4-3400","32 GB",3400,4,""
"G.Skill Trident Z DDR4-3400 32GB",0,"G.Skill","F4-3400C16Q-32GTZKW","DDR4-3400","32 GB",3400,4,""
"G.Skill Trident Z DDR4-3400 64GB",0,"G.Skill","F4-3400C16Q-64GTZ","DDR4-3400","64 GB",3400,4,""
"G.Skill Trident Z DDR4-3400 CL16",0,"G. Skill","F4-3400C16Q-32GTZ","DDR4-3400","32 GB",3400,4,""
"G.Skill Trident Z DDR4-3466 16GB",0,"G.Skill","F4-3466C16Q-16GTZ","DDR4-3466","16 GB",3466,4,""
"G.Skill Trident Z DDR4-3466 32GB",0,"G.Skill","F4-3466C16Q-32GTZ","DDR4-3466","32 GB",3466,4,""
"G.Skill Trident Z DDR4-3466 32GB",0,"G.Skill","F4-3466C16Q-32GTZSW","DDR4-3466","32 GB",3466,4,""
"G.Skill Trident Z DDR4-3466 32GB",0,"G.Skill","F4-3466C16Q-32GTZKW","DDR4-3466","32 GB",3466,4,""
"G.Skill Trident Z DDR4-3466 64GB",0,"G.Skill","F4-3466C16Q2-64GTZ","DDR4-3466","64 GB",3466,8,""
"G.Skill Trident Z DDR4-3466 64GB",0,"G.Skill","F4-3466C16Q2-64GTZSW","DDR4-3466","64 GB",3466,8,""
"G.Skill Trident Z DDR4-3466 64GB",0,"G.Skill","F4-3466C16Q2-64GTZKW","DDR4-3466","64 GB",3466,8,""
"G.Skill Trident Z DDR4-3466 64GB",0,"G.Skill","F4-3466C16Q-64GTZSW","DDR4-3466","64 GB",3466,4,""
"G.Skill Trident Z DDR4-3466 64GB",0,"G.Skill","F4-3466C16Q-64GTZ","DDR4-3466","64 GB",3466,4,""
"G.Skill Trident Z DDR4-3600 16GB",0,"G.Skill","F4-3600C17Q-16GTZ","DDR4-3600","16 GB",3600,4,""
"G.Skill Trident Z DDR4-3600 32GB",0,"G.Skill","F4-3600C17Q-32GTZ","DDR4-3600","32 GB",3600,4,""
"G.Skill Trident Z DDR4-3600 64GB",0,"G.Skill","F4-3600C17Q-64GTZSW","DDR4-3600","64 GB",3600,4,""
"G.Skill Trident Z DDR4-3600 64GB",0,"G.Skill","F4-3600C17Q-64GTZKW","DDR4-3600","64 GB",3600,4,""
"G.Skill Trident Z DDR4-3600 64GB",0,"G.Skill","F4-3600C17Q-64GTZ","DDR4-3600","64 GB",3600,4,""
"G.Skill Trident Z DDR4-3600 8GB",0,"G.Skill","F4-3600C17D-8GTZ","DDR4-3600","8 GB",3600,2,""
"G.Skill Trident Z DDR4-3733 16GB",0,"G.Skill","F4-3733C17Q-16GTZ","DDR4-3733","16 GB",3733,4,""
"G.Skill Trident Z DDR4-3733 16GB",0,"G.Skill","F4-3733C17D-16GTZA","DDR4-3733","16 GB",3733,2,""
"G.Skill Trident Z DDR4-3733 16GB",0,"G.Skill","F4-3733C17D-16GTZKW","DDR4-3733","16 GB",3733,2,""
"G.Skill Trident Z DDR4-3733 8GB",0,"G.Skill","F4-3733C17D-8GTZ","DDR4-3733","8 GB",3733,2,""
"G.Skill Trident Z DDR4-3866 16GB",0,"G.Skill","F4-3866C18Q-16GTZ","DDR4-3866","16 GB",3866,4,""
